ax,ay,az,gx,gy,gz,label
-3.0,42.0,110.0,-3419.0,-4751.0,555.0,circulo
0.0,34.0,102.0,-2119.0,-4329.0,1471.0,circulo
6.0,20.0,103.0,-2198.0,-4158.0,1978.0,circulo
9.0,23.0,108.0,-1380.0,-4170.0,1929.0,circulo
12.0,24.0,104.0,-1667.0,-4274.0,2564.0,circulo
16.0,21.0,101.0,-836.0,-4238.0,2998.0,circulo
19.0,20.0,98.0,-683.0,-3951.0,3535.0,circulo
21.0,20.0,91.0,-219.0,-3517.0,4079.0,circulo
23.0,19.0,89.0,586.0,-2619.0,4537.0,circulo
23.0,22.0,80.0,1441.0,-1557.0,6015.0,circulo
26.0,10.0,80.0,1575.0,-280.0,6137.0,circulo
25.0,9.0,81.0,1111.0,836.0,6296.0,circulo
24.0,5.0,96.0,1563.0,1520.0,6155.0,circulo
23.0,0.0,96.0,1233.0,1746.0,5728.0,circulo
26.0,-4.0,93.0,1288.0,2180.0,4873.0,circulo
25.0,-5.0,96.0,482.0,2570.0,3639.0,circulo
21.0,6.0,84.0,1453.0,2992.0,2864.0,circulo
19.0,10.0,84.0,1520.0,4885.0,2680.0,circulo
13.0,9.0,102.0,1459.0,5422.0,3114.0,circulo
9.0,-6.0,94.0,3505.0,6210.0,2326.0,circulo
7.0,8.0,116.0,3926.0,5606.0,1196.0,circulo
-5.0,-6.0,86.0,3389.0,6961.0,-201.0,circulo
-4.0,6.0,132.0,3108.0,6363.0,-2112.0,circulo
-14.0,14.0,123.0,1874.0,5105.0,-3352.0,circulo
-17.0,34.0,130.0,1709.0,3419.0,-3450.0,circulo
-18.0,28.0,123.0,1630.0,2418.0,-3224.0,circulo
-16.0,19.0,120.0,891.0,592.0,-3621.0,circulo
-16.0,20.0,123.0,1367.0,6.0,-4708.0,circulo
-19.0,24.0,109.0,122.0,-1319.0,-5190.0,circulo
-18.0,32.0,104.0,470.0,-1465.0,-4873.0,circulo
-15.0,24.0,103.0,-146.0,-1581.0,-4940.0,circulo

-10.0,-12.0,141.0,1331.0,-1508.0,-9722.0,circulo
-15.0,14.0,124.0,-519.0,-2912.0,-10448.0,circulo
-14.0,31.0,139.0,-1190.0,-4415.0,-9990.0,circulo
-13.0,49.0,131.0,-677.0,-5874.0,-7554.0,circulo
-12.0,48.0,130.0,-128.0,-7279.0,-5074.0,circulo
-6.0,53.0,110.0,-464.0,-7596.0,-2412.0,circulo
-3.0,47.0,104.0,-152.0,-7566.0,482.0,circulo
3.0,34.0,101.0,164.0,-6711.0,2363.0,circulo
7.0,30.0,98.0,-561.0,-6644.0,3517.0,circulo
10.0,32.0,82.0,-512.0,-5709.0,5074.0,circulo
16.0,24.0,84.0,531.0,-4396.0,6277.0,circulo
18.0,17.0,78.0,-73.0,-3322.0,7047.0,circulo
19.0,18.0,75.0,464.0,-1716.0,7633.0,circulo
18.0,0.0,82.0,48.0,-213.0,8225.0,circulo
21.0,-1.0,89.0,146.0,268.0,7694.0,circulo
21.0,-11.0,82.0,-512.0,1453.0,7603.0,circulo
29.0,-15.0,93.0,348.0,2406.0,6448.0,circulo
27.0,-18.0,84.0,-36.0,3077.0,5593.0,circulo
24.0,-24.0,80.0,164.0,4702.0,4421.0,circulo
16.0,-19.0,93.0,-1044.0,5948.0,3444.0,circulo
12.0,-22.0,111.0,232.0,6308.0,2485.0,circulo
9.0,-19.0,101.0,1282.0,5880.0,1703.0,circulo
4.0,-28.0,104.0,2192.0,6625.0,-225.0,circulo
-7.0,-20.0,102.0,891.0,6796.0,-1245.0,circulo
-8.0,-21.0,123.0,1941.0,6803.0,-2888.0,circulo
-18.0,-12.0,120.0,635.0,5709.0,-4000.0,circulo
-18.0,-15.0,140.0,219.0,4219.0,-5068.0,circulo
-20.0,-17.0,130.0,659.0,2552.0,-6296.0,circulo
-18.0,-14.0,129.0,-73.0,983.0,-7554.0,circulo
-19.0,0.0,132.0,-525.0,-824.0,-7932.0,circulo
-17.0,3.0,129.0,-732.0,-1978.0,-8170.0,circulo
-16.0,12.0,131.0,293.0,-3755.0,-6919.0,circulo
-15.0,20.0,123.0,561.0,-4854.0,-5685.0,circulo
-14.0,20.0,114.0,-225.0,-5764.0,-3981.0,circulo
-10.0,23.0,115.0,-415.0,-5972.0,-2229.0,circulo
-5.0,18.0,106.0,2051.0,-5832.0,-396.0,circulo
-2.0,6.0,89.0,928.0,-5093.0,995.0,circulo
3.0,-2.0,87.0,360.0,-3645.0,1227.0,circulo
8.0,-3.0,86.0,146.0,-2516.0,940.0,circulo
11.0,0.0,90.0,-451.0,-1184.0,714.0,circulo

