ax,ay,az,gx,gy,gz,label
-2.0,57.0,86.0,-439.0,854.0,1386.0,linea
-3.0,59.0,87.0,-500.0,897.0,1331.0,linea
-2.0,57.0,85.0,-348.0,818.0,1331.0,linea
-1.0,57.0,84.0,-384.0,989.0,1080.0,linea
-2.0,58.0,87.0,-629.0,995.0,922.0,linea
-4.0,61.0,90.0,-482.0,891.0,909.0,linea
-3.0,59.0,87.0,-238.0,787.0,1196.0,linea
-2.0,57.0,84.0,-183.0,909.0,940.0,linea
-4.0,60.0,90.0,-170.0,891.0,793.0,linea
-4.0,64.0,86.0,-390.0,665.0,1099.0,linea
-5.0,60.0,86.0,36.0,885.0,1154.0,linea
-3.0,61.0,86.0,-683.0,641.0,1117.0,linea
-3.0,60.0,85.0,-751.0,598.0,940.0,linea
0.0,61.0,89.0,-537.0,616.0,977.0,linea
-2.0,63.0,85.0,-800.0,317.0,458.0,linea
-4.0,74.0,80.0,-922.0,403.0,1361.0,linea
-3.0,58.0,79.0,-158.0,1154.0,1923.0,linea
-1.0,57.0,89.0,-519.0,1148.0,1520.0,linea
-4.0,57.0,85.0,-1178.0,854.0,1227.0,linea
-4.0,60.0,85.0,-1190.0,1001.0,1233.0,linea
-6.0,59.0,88.0,-848.0,1184.0,1294.0,linea
-5.0,58.0,89.0,-848.0,928.0,1215.0,linea
-5.0,59.0,89.0,-818.0,793.0,1251.0,linea
-4.0,55.0,84.0,-909.0,824.0,1190.0,linea

-2.0,63.0,81.0,-561.0,-1398.0,-989.0,linea
-1.0,56.0,82.0,-213.0,-958.0,-1203.0,linea
0.0,60.0,84.0,-287.0,-958.0,-1471.0,linea
-2.0,59.0,85.0,-195.0,-1123.0,-1801.0,linea
-3.0,64.0,84.0,-512.0,-1380.0,-1691.0,linea
-2.0,55.0,80.0,-720.0,-1361.0,-1972.0,linea
-1.0,65.0,85.0,-665.0,-946.0,-2100.0,linea
-2.0,61.0,85.0,-409.0,-1087.0,-2161.0,linea
-4.0,70.0,83.0,-500.0,-1093.0,-1819.0,linea
-4.0,69.0,83.0,-287.0,-763.0,-1404.0,linea
-4.0,62.0,86.0,-390.0,-867.0,-1251.0,linea
-3.0,71.0,86.0,-622.0,-1154.0,-1129.0,linea
-5.0,63.0,84.0,-195.0,-946.0,-818.0,linea
-3.0,62.0,84.0,-659.0,-1196.0,-738.0,linea
-3.0,54.0,78.0,-268.0,-763.0,-836.0,linea
-5.0,65.0,88.0,73.0,-525.0,-1184.0,linea
-3.0,55.0,87.0,-720.0,-964.0,-848.0,linea
-3.0,62.0,87.0,-537.0,-1068.0,-1465.0,linea
-5.0,63.0,82.0,-1294.0,-1398.0,-940.0,linea
-4.0,60.0,82.0,-390.0,-861.0,-1276.0,linea
-3.0,62.0,83.0,-909.0,-732.0,-824.0,linea
-4.0,57.0,83.0,-549.0,-287.0,-1319.0,linea
-5.0,64.0,93.0,-360.0,-604.0,-1044.0,linea
-4.0,59.0,94.0,-677.0,-983.0,-1019.0,linea
-5.0,58.0,88.0,-598.0,-1264.0,-958.0,linea
-5.0,63.0,85.0,-793.0,-1325.0,-1001.0,linea
-3.0,56.0,86.0,-818.0,-1019.0,-861.0,linea
-4.0,56.0,88.0,-958.0,-989.0,-1276.0,linea
-4.0,59.0,90.0,-470.0,-1099.0,-1141.0,linea
-4.0,60.0,91.0,-714.0,-1221.0,-1221.0,linea
-4.0,56.0,88.0,-183.0,-1190.0,-1105.0,linea
-3.0,58.0,89.0,-531.0,-1404.0,-1141.0,linea
-3.0,57.0,86.0,-445.0,-1349.0,-1276.0,linea
-4.0,59.0,90.0,-439.0,-1300.0,-1160.0,linea
-4.0,60.0,88.0,-506.0,-1319.0,-1209.0,linea
-4.0,62.0,85.0,-500.0,-1245.0,-769.0,linea
-2.0,56.0,87.0,-806.0,-1148.0,-751.0,linea
-2.0,60.0,83.0,-726.0,-1050.0,-726.0,linea
-2.0,54.0,86.0,-720.0,-757.0,-909.0,linea
-2.0,56.0,91.0,-348.0,-726.0,-873.0,linea

26.0,47.0,93.0,885.0,1734.0,-1331.0,linea
24.0,48.0,92.0,12.0,1496.0,-1148.0,linea
23.0,49.0,89.0,506.0,1435.0,-1123.0,linea
19.0,50.0,90.0,323.0,1685.0,-1429.0,linea
17.0,48.0,99.0,-726.0,1062.0,-1477.0,linea
18.0,55.0,95.0,-1435.0,574.0,-1832.0,linea
17.0,54.0,85.0,-366.0,885.0,-1319.0,linea
16.0,53.0,87.0,-287.0,1722.0,-1093.0,linea
12.0,55.0,91.0,170.0,2131.0,-1087.0,linea
10.0,49.0,97.0,329.0,1868.0,-1062.0,linea
11.0,59.0,99.0,-341.0,1056.0,-977.0,linea
7.0,55.0,90.0,390.0,1172.0,-775.0,linea
6.0,69.0,105.0,-2082.0,482.0,91.0,linea
5.0,43.0,84.0,-1777.0,268.0,299.0,linea
6.0,47.0,82.0,-769.0,1471.0,-519.0,linea
4.0,51.0,92.0,476.0,1856.0,-616.0,linea
1.0,52.0,91.0,-317.0,1929.0,-763.0,linea
-1.0,56.0,99.0,1447.0,1825.0,-494.0,linea
-1.0,52.0,101.0,647.0,1209.0,-299.0,linea
-3.0,54.0,92.0,604.0,1007.0,-659.0,linea
-6.0,60.0,95.0,354.0,958.0,-671.0,linea
-3.0,58.0,93.0,384.0,714.0,-268.0,linea
-4.0,56.0,92.0,152.0,549.0,-122.0,linea
-5.0,54.0,91.0,390.0,476.0,-293.0,linea
-5.0,56.0,89.0,79.0,268.0,-256.0,linea
-5.0,57.0,88.0,464.0,470.0,-403.0,linea
-4.0,58.0,88.0,-500.0,317.0,-439.0,linea
-6.0,62.0,87.0,6.0,567.0,-384.0,linea
-9.0,61.0,90.0,122.0,787.0,-116.0,linea
-12.0,66.0,92.0,458.0,525.0,91.0,linea
-11.0,64.0,95.0,512.0,183.0,787.0,linea
-8.0,56.0,93.0,341.0,-574.0,659.0,linea
-8.0,56.0,85.0,-85.0,-702.0,256.0,linea
-4.0,60.0,85.0,622.0,-653.0,293.0,linea
-4.0,56.0,84.0,238.0,-506.0,97.0,linea
-4.0,59.0,83.0,-311.0,-506.0,-250.0,linea
-3.0,62.0,83.0,-738.0,-293.0,-354.0,linea
-5.0,66.0,88.0,-12.0,-67.0,-354.0,linea
-7.0,65.0,86.0,-158.0,-439.0,-12.0,linea
-6.0,63.0,82.0,-195.0,-274.0,103.0,linea

0.0,60.0,83.0,-341.0,-586.0,-1166.0,linea
-1.0,58.0,88.0,-61.0,-1325.0,-1752.0,linea
0.0,70.0,78.0,-726.0,-1825.0,-2119.0,linea
-3.0,72.0,77.0,274.0,-1538.0,-1758.0,linea
-1.0,70.0,79.0,109.0,-1355.0,-1575.0,linea
-3.0,75.0,80.0,-109.0,-1435.0,-1532.0,linea
0.0,68.0,78.0,-116.0,-1374.0,-916.0,linea
0.0,70.0,83.0,-268.0,-1679.0,-1331.0,linea
-1.0,68.0,79.0,-641.0,-2045.0,-1270.0,linea
1.0,65.0,77.0,-1935.0,-2051.0,-1404.0,linea
-2.0,73.0,79.0,-140.0,-1453.0,-1563.0,linea
-1.0,71.0,84.0,79.0,-1667.0,-1239.0,linea
0.0,70.0,82.0,-189.0,-2045.0,-1001.0,linea
-2.0,64.0,82.0,-79.0,-2058.0,-1288.0,linea
-2.0,72.0,84.0,-867.0,-2338.0,-1190.0,linea
0.0,63.0,84.0,-415.0,-2778.0,-1117.0,linea
1.0,67.0,79.0,-549.0,-2925.0,-1532.0,linea
1.0,68.0,73.0,-195.0,-2558.0,-1612.0,linea
3.0,65.0,75.0,48.0,-2143.0,-1612.0,linea
5.0,72.0,75.0,116.0,-2045.0,-1923.0,linea
5.0,67.0,78.0,-665.0,-2357.0,-1691.0,linea
5.0,65.0,72.0,-372.0,-2277.0,-1966.0,linea
2.0,74.0,70.0,207.0,-1453.0,-2235.0,linea
3.0,75.0,76.0,183.0,-1380.0,-1441.0,linea
1.0,67.0,77.0,42.0,-1343.0,-1606.0,linea
1.0,69.0,79.0,-415.0,-1520.0,-1538.0,linea
2.0,60.0,74.0,-329.0,-1398.0,-1899.0,linea
0.0,75.0,79.0,-170.0,-1184.0,-2296.0,linea
0.0,72.0,76.0,-293.0,-1294.0,-1636.0,linea
0.0,70.0,77.0,-610.0,-1203.0,-1801.0,linea
0.0,71.0,78.0,-299.0,-1196.0,-1703.0,linea
0.0,70.0,81.0,91.0,-1380.0,-1728.0,linea
0.0,77.0,77.0,-280.0,-1618.0,-1606.0,linea
-1.0,78.0,73.0,-109.0,-1551.0,-1270.0,linea
0.0,81.0,72.0,-219.0,-1221.0,-848.0,linea
0.0,75.0,73.0,-280.0,-989.0,-274.0,linea
0.0,74.0,77.0,-335.0,-1056.0,-360.0,linea
1.0,74.0,75.0,-464.0,-1154.0,-36.0,linea
1.0,70.0,69.0,-6.0,-690.0,-61.0,linea
1.0,74.0,72.0,-225.0,-543.0,-140.0,linea

1.0,70.0,83.0,-574.0,1355.0,1728.0,linea
1.0,65.0,79.0,-995.0,1514.0,1770.0,linea
1.0,67.0,82.0,-67.0,1856.0,1941.0,linea
1.0,66.0,82.0,-390.0,1807.0,1819.0,linea
0.0,66.0,80.0,-128.0,1856.0,2161.0,linea
0.0,62.0,82.0,134.0,2253.0,2015.0,linea
0.0,67.0,81.0,-305.0,2247.0,1899.0,linea
-1.0,67.0,78.0,-378.0,2283.0,1954.0,linea
-2.0,73.0,80.0,-195.0,2601.0,2277.0,linea
-3.0,71.0,82.0,0.0,2680.0,2821.0,linea
-2.0,67.0,81.0,-598.0,2583.0,2790.0,linea
-2.0,64.0,83.0,-1526.0,2283.0,2851.0,linea
-1.0,63.0,78.0,-1636.0,2076.0,2650.0,linea
-1.0,65.0,80.0,-1270.0,2570.0,2601.0,linea
-2.0,63.0,83.0,-989.0,2754.0,2699.0,linea
-2.0,64.0,87.0,-793.0,2638.0,2650.0,linea
-2.0,62.0,87.0,-708.0,2216.0,2705.0,linea
-1.0,63.0,86.0,-323.0,2082.0,2613.0,linea
-1.0,58.0,84.0,-574.0,2088.0,2418.0,linea
0.0,61.0,88.0,-867.0,1709.0,1948.0,linea
0.0,63.0,84.0,-854.0,1545.0,1770.0,linea
-2.0,66.0,81.0,-683.0,1642.0,1838.0,linea
-2.0,66.0,82.0,-647.0,1887.0,2058.0,linea
-2.0,65.0,85.0,-378.0,1838.0,2094.0,linea
-2.0,63.0,83.0,-616.0,1819.0,2210.0,linea
-3.0,64.0,85.0,-592.0,1648.0,2082.0,linea
-3.0,62.0,82.0,-409.0,1709.0,2180.0,linea
-3.0,64.0,85.0,-152.0,1697.0,2009.0,linea
-2.0,63.0,84.0,-317.0,1490.0,2106.0,linea
-2.0,61.0,83.0,-690.0,1312.0,1923.0,linea
-1.0,62.0,83.0,-757.0,1227.0,1532.0,linea
-1.0,68.0,86.0,-152.0,1117.0,1807.0,linea
-2.0,61.0,85.0,-476.0,897.0,1709.0,linea
0.0,64.0,86.0,-940.0,470.0,1532.0,linea
0.0,65.0,81.0,-867.0,348.0,1813.0,linea
0.0,61.0,77.0,-280.0,879.0,1575.0,linea
0.0,65.0,79.0,-262.0,1233.0,1349.0,linea
0.0,63.0,82.0,-458.0,1325.0,1398.0,linea
-1.0,62.0,83.0,-366.0,1453.0,1209.0,linea
-1.0,66.0,85.0,-586.0,1288.0,977.0,linea

-8.0,63.0,85.0,-561.0,-2009.0,635.0,linea
-7.0,66.0,87.0,-1032.0,-2119.0,934.0,linea
-4.0,57.0,84.0,-1074.0,-1978.0,922.0,linea
-2.0,64.0,90.0,-732.0,-2058.0,940.0,linea
0.0,51.0,87.0,-787.0,-2229.0,885.0,linea
0.0,62.0,90.0,-836.0,-2461.0,409.0,linea
2.0,62.0,80.0,-1532.0,-2247.0,787.0,linea
3.0,59.0,84.0,-299.0,-1447.0,958.0,linea
5.0,60.0,94.0,-891.0,-1703.0,897.0,linea
8.0,60.0,91.0,-1471.0,-2516.0,1080.0,linea
10.0,51.0,85.0,-934.0,-2247.0,812.0,linea
12.0,59.0,87.0,-500.0,-2131.0,696.0,linea
13.0,58.0,88.0,-598.0,-2149.0,909.0,linea
17.0,53.0,88.0,-537.0,-2003.0,867.0,linea
18.0,62.0,98.0,-195.0,-1593.0,494.0,linea
17.0,70.0,107.0,-54.0,-2790.0,1532.0,linea
20.0,48.0,87.0,-1080.0,-3743.0,1709.0,linea
23.0,51.0,75.0,-1593.0,-3248.0,928.0,linea
28.0,51.0,71.0,-1526.0,-2302.0,903.0,linea
30.0,51.0,84.0,-830.0,-1282.0,622.0,linea
30.0,50.0,85.0,-1398.0,-1502.0,470.0,linea
30.0,52.0,87.0,-879.0,-1642.0,317.0,linea
32.0,56.0,82.0,-1099.0,-1502.0,567.0,linea
33.0,53.0,82.0,-683.0,-1300.0,952.0,linea
36.0,47.0,83.0,-928.0,-1160.0,690.0,linea
38.0,47.0,81.0,-977.0,-970.0,629.0,linea
37.0,48.0,82.0,-854.0,-622.0,500.0,linea
38.0,48.0,87.0,-610.0,-506.0,580.0,linea
39.0,52.0,91.0,-274.0,-555.0,543.0,linea
40.0,53.0,89.0,-140.0,-885.0,909.0,linea
41.0,51.0,89.0,-256.0,-1093.0,952.0,linea
41.0,49.0,82.0,-335.0,-1203.0,1025.0,linea
41.0,47.0,79.0,-519.0,-928.0,952.0,linea
42.0,47.0,82.0,-732.0,-616.0,806.0,linea
43.0,45.0,86.0,-861.0,-537.0,781.0,linea
44.0,40.0,84.0,-1025.0,-537.0,647.0,linea
45.0,47.0,86.0,-659.0,-464.0,323.0,linea
46.0,43.0,85.0,-726.0,-592.0,390.0,linea
46.0,45.0,81.0,-537.0,-512.0,280.0,linea
47.0,43.0,77.0,-580.0,-97.0,348.0,linea

13.0,66.0,70.0,-305.0,1807.0,1850.0,linea
13.0,70.0,80.0,696.0,2540.0,1905.0,linea
11.0,69.0,76.0,-232.0,2448.0,2570.0,linea
11.0,70.0,81.0,1471.0,3047.0,2442.0,linea
8.0,70.0,75.0,793.0,3157.0,2870.0,linea
6.0,79.0,75.0,1251.0,3835.0,3145.0,linea
7.0,69.0,82.0,1319.0,4006.0,3975.0,linea
8.0,59.0,83.0,311.0,3658.0,3200.0,linea
10.0,67.0,87.0,-238.0,2998.0,2900.0,linea
9.0,63.0,80.0,-622.0,2436.0,2351.0,linea
9.0,77.0,67.0,1331.0,3047.0,2674.0,linea
7.0,61.0,67.0,170.0,3694.0,2778.0,linea
5.0,80.0,77.0,635.0,4170.0,2204.0,linea
4.0,77.0,82.0,1013.0,4054.0,3346.0,linea
5.0,64.0,80.0,268.0,3658.0,2876.0,linea
6.0,71.0,84.0,-873.0,2992.0,2320.0,linea
4.0,69.0,80.0,-592.0,2400.0,2051.0,linea
6.0,73.0,82.0,-1135.0,2247.0,2051.0,linea
5.0,75.0,70.0,-451.0,2503.0,2668.0,linea
5.0,61.0,75.0,-580.0,2803.0,2363.0,linea
3.0,74.0,81.0,-1013.0,2705.0,1941.0,linea
4.0,65.0,81.0,-439.0,2332.0,2070.0,linea
5.0,65.0,81.0,-1135.0,1929.0,1447.0,linea
3.0,69.0,81.0,-1184.0,1624.0,1135.0,linea
3.0,70.0,79.0,-1215.0,1386.0,1300.0,linea
1.0,72.0,78.0,-238.0,1551.0,1422.0,linea
2.0,71.0,80.0,-818.0,1600.0,1667.0,linea
3.0,71.0,80.0,-183.0,1508.0,1887.0,linea
4.0,69.0,79.0,-152.0,1319.0,1960.0,linea
4.0,72.0,79.0,-549.0,1264.0,1923.0,linea
3.0,72.0,79.0,12.0,1203.0,2619.0,linea
3.0,59.0,78.0,-61.0,1294.0,1899.0,linea
5.0,68.0,82.0,-494.0,1325.0,1422.0,linea
5.0,68.0,82.0,-390.0,1056.0,1374.0,linea
6.0,75.0,84.0,836.0,683.0,1789.0,linea
7.0,71.0,76.0,836.0,549.0,2003.0,linea
8.0,69.0,73.0,1019.0,745.0,2027.0,linea
8.0,68.0,70.0,116.0,970.0,1740.0,linea
8.0,66.0,73.0,268.0,1288.0,1258.0,linea
8.0,72.0,77.0,-311.0,1264.0,952.0,linea

32.0,49.0,85.0,67.0,806.0,-134.0,linea
31.0,57.0,86.0,-580.0,592.0,-262.0,linea
32.0,54.0,82.0,-219.0,977.0,-42.0,linea
30.0,51.0,91.0,-574.0,928.0,-427.0,linea
31.0,58.0,92.0,-1233.0,348.0,-195.0,linea
29.0,50.0,84.0,-73.0,769.0,-61.0,linea
30.0,55.0,90.0,-622.0,787.0,-305.0,linea
29.0,46.0,87.0,-396.0,555.0,-519.0,linea
27.0,62.0,88.0,-580.0,610.0,-519.0,linea
25.0,53.0,81.0,-274.0,787.0,-30.0,linea
23.0,59.0,84.0,916.0,1422.0,170.0,linea
26.0,49.0,90.0,61.0,1435.0,12.0,linea
25.0,54.0,95.0,287.0,763.0,-458.0,linea
22.0,57.0,85.0,30.0,574.0,-696.0,linea
18.0,59.0,89.0,897.0,1056.0,-567.0,linea
21.0,64.0,96.0,470.0,549.0,-366.0,linea
21.0,61.0,86.0,183.0,-158.0,-12.0,linea
19.0,57.0,78.0,-140.0,317.0,-244.0,linea
21.0,57.0,76.0,-464.0,708.0,-219.0,linea
18.0,59.0,82.0,-293.0,1349.0,-470.0,linea
18.0,59.0,86.0,-531.0,1367.0,-262.0,linea
16.0,58.0,85.0,-48.0,1343.0,-250.0,linea
15.0,58.0,85.0,293.0,1429.0,-598.0,linea
13.0,61.0,84.0,274.0,1141.0,-476.0,linea
14.0,63.0,86.0,1154.0,1245.0,-305.0,linea
13.0,57.0,79.0,403.0,1410.0,-525.0,linea
9.0,63.0,86.0,1129.0,1856.0,-934.0,linea
6.0,60.0,82.0,-177.0,1685.0,-903.0,linea
5.0,68.0,88.0,775.0,1960.0,-1056.0,linea
3.0,63.0,89.0,-409.0,1422.0,-922.0,linea
3.0,64.0,86.0,-225.0,1215.0,-1007.0,linea
3.0,62.0,90.0,-543.0,891.0,-1331.0,linea
1.0,59.0,85.0,-818.0,696.0,-1716.0,linea
-3.0,74.0,86.0,-268.0,555.0,-1471.0,linea
-6.0,67.0,75.0,-830.0,647.0,-1172.0,linea
-6.0,69.0,72.0,-738.0,1276.0,-616.0,linea
-6.0,67.0,88.0,244.0,1893.0,-305.0,linea
-7.0,60.0,95.0,-79.0,1184.0,-348.0,linea
-9.0,63.0,89.0,-61.0,519.0,-787.0,linea
-10.0,67.0,86.0,-91.0,164.0,-775.0,linea

0.0,60.0,83.0,500.0,-1990.0,-2180.0,linea
0.0,55.0,85.0,109.0,-1972.0,-2717.0,linea
1.0,63.0,87.0,-537.0,-2454.0,-3035.0,linea
1.0,67.0,86.0,360.0,-2888.0,-2980.0,linea
3.0,62.0,83.0,-787.0,-3016.0,-3132.0,linea
0.0,66.0,80.0,170.0,-2809.0,-3334.0,linea
0.0,69.0,78.0,-586.0,-2821.0,-3083.0,linea
0.0,69.0,78.0,152.0,-2229.0,-3041.0,linea
0.0,71.0,83.0,-482.0,-2570.0,-2650.0,linea
0.0,63.0,80.0,-195.0,-2357.0,-2723.0,linea
0.0,70.0,83.0,-201.0,-2564.0,-2650.0,linea
0.0,63.0,84.0,-79.0,-2760.0,-2509.0,linea
-1.0,68.0,80.0,-207.0,-2741.0,-2845.0,linea
-1.0,66.0,80.0,164.0,-2589.0,-2271.0,linea
0.0,59.0,85.0,-213.0,-2485.0,-2748.0,linea
-1.0,62.0,85.0,-177.0,-2906.0,-3151.0,linea
-1.0,68.0,85.0,-18.0,-3230.0,-3303.0,linea
-1.0,69.0,82.0,348.0,-3291.0,-3157.0,linea
0.0,72.0,81.0,244.0,-3554.0,-3206.0,linea
0.0,74.0,78.0,18.0,-3700.0,-2674.0,linea
0.0,67.0,70.0,12.0,-3218.0,-2473.0,linea
2.0,71.0,76.0,818.0,-2711.0,-2790.0,linea
1.0,74.0,81.0,-244.0,-3181.0,-2143.0,linea
1.0,72.0,76.0,372.0,-3035.0,-2357.0,linea
1.0,74.0,75.0,-745.0,-3120.0,-1728.0,linea
2.0,64.0,70.0,-610.0,-2595.0,-1911.0,linea
3.0,64.0,81.0,61.0,-2351.0,-2406.0,linea
2.0,69.0,77.0,-683.0,-2827.0,-2601.0,linea
2.0,74.0,74.0,-396.0,-2442.0,-2625.0,linea
2.0,78.0,78.0,-537.0,-2387.0,-2100.0,linea
3.0,70.0,81.0,-140.0,-2503.0,-1734.0,linea
4.0,69.0,78.0,-751.0,-2735.0,-1996.0,linea
3.0,74.0,80.0,-54.0,-2741.0,-2058.0,linea
4.0,76.0,78.0,-348.0,-3047.0,-1709.0,linea
5.0,76.0,68.0,-299.0,-2711.0,-1496.0,linea
7.0,71.0,70.0,-67.0,-2412.0,-1105.0,linea
7.0,68.0,74.0,103.0,-1709.0,-1545.0,linea
8.0,73.0,75.0,-256.0,-2094.0,-1447.0,linea
6.0,71.0,68.0,-635.0,-1832.0,-1557.0,linea
7.0,79.0,69.0,-574.0,-1099.0,-1178.0,linea

-2.0,67.0,96.0,-629.0,-1001.0,372.0,linea
-2.0,66.0,95.0,-1093.0,-1276.0,934.0,linea
-1.0,57.0,92.0,-738.0,-1123.0,1087.0,linea
0.0,58.0,92.0,-1258.0,-1392.0,1251.0,linea
0.0,54.0,80.0,-2473.0,-1001.0,897.0,linea
2.0,57.0,94.0,-335.0,-592.0,708.0,linea
3.0,57.0,95.0,-1996.0,-1404.0,1483.0,linea
5.0,46.0,89.0,-702.0,-1404.0,977.0,linea
7.0,52.0,91.0,-1166.0,-1374.0,824.0,linea
7.0,54.0,91.0,-665.0,-1429.0,653.0,linea
9.0,53.0,90.0,-824.0,-1343.0,922.0,linea
9.0,53.0,90.0,-219.0,-1062.0,818.0,linea
10.0,57.0,94.0,-189.0,-1270.0,1233.0,linea
12.0,51.0,87.0,-745.0,-1160.0,1135.0,linea
14.0,55.0,93.0,-916.0,-1123.0,1239.0,linea
16.0,51.0,93.0,-543.0,-1062.0,1447.0,linea
19.0,50.0,92.0,-616.0,-1239.0,1105.0,linea
18.0,50.0,92.0,-867.0,-1380.0,1056.0,linea
18.0,53.0,94.0,-970.0,-1380.0,989.0,linea
20.0,51.0,87.0,-488.0,-1196.0,1508.0,linea
21.0,47.0,92.0,-177.0,-867.0,1203.0,linea
22.0,46.0,92.0,-616.0,-1123.0,928.0,linea
24.0,50.0,92.0,-1087.0,-1355.0,916.0,linea
25.0,49.0,86.0,-641.0,-1050.0,897.0,linea
26.0,47.0,91.0,-274.0,-793.0,830.0,linea
28.0,47.0,91.0,-897.0,-1062.0,909.0,linea
27.0,48.0,87.0,-512.0,-1093.0,629.0,linea
29.0,49.0,86.0,-861.0,-836.0,867.0,linea
30.0,47.0,88.0,-85.0,-427.0,897.0,linea
31.0,45.0,91.0,-482.0,-512.0,836.0,linea
31.0,49.0,89.0,-396.0,-598.0,885.0,linea
31.0,45.0,89.0,439.0,-427.0,842.0,linea
33.0,43.0,88.0,-67.0,-561.0,714.0,linea
32.0,50.0,92.0,183.0,-512.0,586.0,linea
34.0,46.0,91.0,-262.0,-714.0,1013.0,linea
35.0,44.0,91.0,-390.0,-696.0,494.0,linea
35.0,48.0,92.0,-738.0,-977.0,549.0,linea
36.0,45.0,86.0,-793.0,-745.0,360.0,linea
36.0,50.0,90.0,-806.0,-677.0,537.0,linea
38.0,46.0,90.0,-622.0,-952.0,787.0,linea

34.0,45.0,92.0,-140.0,830.0,-140.0,linea
32.0,43.0,85.0,-134.0,909.0,-604.0,linea
31.0,50.0,85.0,-146.0,1141.0,-427.0,linea
30.0,48.0,90.0,280.0,1661.0,-458.0,linea
29.0,51.0,98.0,-85.0,1410.0,-317.0,linea
27.0,49.0,100.0,384.0,909.0,-329.0,linea
27.0,50.0,93.0,-213.0,311.0,-488.0,linea
25.0,49.0,88.0,-85.0,500.0,-665.0,linea
24.0,54.0,89.0,-152.0,696.0,-433.0,linea
22.0,46.0,85.0,-170.0,622.0,-329.0,linea
23.0,49.0,83.0,-506.0,1062.0,-635.0,linea
23.0,50.0,89.0,-262.0,1483.0,-696.0,linea
22.0,51.0,93.0,-287.0,1502.0,-653.0,linea
19.0,53.0,96.0,-360.0,1331.0,-757.0,linea
18.0,55.0,99.0,189.0,1154.0,-665.0,linea
15.0,53.0,93.0,6.0,690.0,-555.0,linea
15.0,54.0,89.0,-427.0,696.0,-708.0,linea
12.0,60.0,88.0,-116.0,879.0,-183.0,linea
12.0,50.0,89.0,-293.0,1129.0,-140.0,linea
11.0,52.0,93.0,415.0,1007.0,-97.0,linea
11.0,54.0,94.0,519.0,751.0,-305.0,linea
10.0,50.0,92.0,280.0,512.0,-433.0,linea
9.0,55.0,91.0,1337.0,830.0,-574.0,linea
10.0,59.0,89.0,341.0,629.0,-396.0,linea
9.0,53.0,85.0,85.0,848.0,-580.0,linea
9.0,62.0,87.0,-445.0,1032.0,-592.0,linea
6.0,54.0,86.0,-195.0,1251.0,-537.0,linea
7.0,58.0,87.0,-574.0,1258.0,-751.0,linea
1.0,61.0,93.0,18.0,1294.0,-787.0,linea
2.0,59.0,92.0,-170.0,952.0,-421.0,linea
0.0,62.0,93.0,201.0,1013.0,-482.0,linea
0.0,58.0,99.0,696.0,598.0,-140.0,linea
0.0,57.0,86.0,-555.0,-177.0,-543.0,linea
-1.0,65.0,82.0,-79.0,317.0,-451.0,linea
0.0,59.0,85.0,128.0,543.0,-42.0,linea
0.0,58.0,91.0,299.0,574.0,-311.0,linea
-1.0,57.0,88.0,201.0,73.0,-421.0,linea
-2.0,59.0,86.0,341.0,-109.0,-745.0,linea
-3.0,69.0,76.0,207.0,109.0,-561.0,linea
-2.0,65.0,80.0,-85.0,934.0,-79.0,linea

3.0,68.0,78.0,-451.0,732.0,427.0,linea
3.0,70.0,80.0,-354.0,1258.0,1080.0,linea
3.0,74.0,84.0,-164.0,1502.0,1532.0,linea
1.0,71.0,78.0,-341.0,1422.0,2436.0,linea
0.0,62.0,79.0,-311.0,2418.0,2406.0,linea
0.0,64.0,90.0,-567.0,2192.0,2406.0,linea
0.0,59.0,89.0,-494.0,1673.0,2381.0,linea
1.0,55.0,91.0,-219.0,1459.0,2094.0,linea
0.0,53.0,82.0,-488.0,1288.0,1807.0,linea
3.0,59.0,87.0,-488.0,1209.0,1386.0,linea
4.0,55.0,85.0,-512.0,885.0,1007.0,linea
3.0,66.0,85.0,-867.0,696.0,451.0,linea
0.0,66.0,76.0,-1245.0,824.0,842.0,linea
1.0,69.0,84.0,-696.0,1374.0,1154.0,linea
1.0,66.0,83.0,-1312.0,1453.0,1575.0,linea
0.0,66.0,86.0,-1007.0,1600.0,1856.0,linea
0.0,68.0,91.0,-244.0,1361.0,2186.0,linea
1.0,58.0,82.0,-720.0,1233.0,2607.0,linea
2.0,56.0,86.0,-421.0,1691.0,2125.0,linea
2.0,59.0,91.0,-995.0,1331.0,1929.0,linea
1.0,58.0,85.0,-885.0,1178.0,1795.0,linea
2.0,60.0,80.0,-781.0,1538.0,1832.0,linea
2.0,60.0,82.0,-476.0,1838.0,2100.0,linea
2.0,57.0,80.0,-995.0,2265.0,1893.0,linea
-1.0,60.0,87.0,-616.0,2552.0,1716.0,linea
-2.0,57.0,94.0,-1306.0,2259.0,1746.0,linea
-2.0,60.0,95.0,-903.0,1636.0,1795.0,linea
-5.0,61.0,92.0,-995.0,1270.0,1813.0,linea
-3.0,61.0,97.0,-323.0,940.0,2131.0,linea
-2.0,55.0,88.0,-818.0,409.0,2045.0,linea
-1.0,58.0,83.0,-1233.0,629.0,1740.0,linea
-1.0,59.0,84.0,-1184.0,1013.0,1813.0,linea
-1.0,56.0,87.0,-928.0,1331.0,1734.0,linea
-1.0,57.0,93.0,-781.0,1129.0,1795.0,linea
-2.0,57.0,95.0,-1087.0,604.0,1740.0,linea
